prices bulgaria barley,prices bulgaria maize,prices bulgaria wheat,prices italy barley,prices italy maize,prices france barley,prices france maize,prices france wheat,prices germany rye,prices germany barley,prices croatia maize,prices croatia wheat,prices romania barley,prices romania maize,prices slovenia maize,prices slovenia wheat,prices portugal wheat,prices portugal barley,prices portugal maize,prices finland oats,prices finland wheat,prices czechia wheat,prices austria barley,prices austria wheat,prices poland maize,prices lithuania barley,prices slovakia wheat,prices spain barley,prices spain wheat,prices finland barley,prices italy wheat,prices poland barley,prices poland wheat,prices poland rye,prices romania wheat,prices lithuania wheat,prices germany wheat,import finland wheat,import bulgaria maize,import bulgaria wheat,import italy maize,import croatia maize,import croatia wheat,import austria wheat,import poland maize,import spain barley,import romania maize,import romania barley,import romania wheat,import france wheat,import slovenia maize,import slovenia barley,import slovenia wheat,import lithuania maize,import portugal maize,import germany maize,import italy wheat,import portugal wheat,import germany wheat,export finland oats,export finland rye,export bulgaria maize,export bulgaria wheat,export italy maize,export italy barley,export italy rye,export croatia oats,export croatia maize,export croatia barley,export croatia rye,export croatia wheat,export czechia oats,export czechia maize,export czechia barley,export czechia wheat,export austria wheat,export austria oats,export austria barley,export austria rye,export poland maize,export poland barley,export poland rye,export spain oats,export spain maize,export spain rye,export romania maize,export romania wheat,export france wheat,export france oats,export france barley,export france rye,export slovenia maize,export slovenia rye,export lithuania maize,export lithuania barley,export lithuania rye,export slovakia maize,export slovakia barley,export slovakia wheat,export portugal maize,export portugal rye,export germany oats,export germany maize,export germany barley,export germany rye,export italy wheat,export poland wheat,export spain wheat,export lithuania wheat,export slovenia wheat,export portugal wheat,export germany wheat
130.5497568386099,140.6074,154.02902500000002,182.5,171.0,149.58,151.91333333333336,158.58,147.875,153.0625,144.1008,154.557075,162.56159999999997,146.62587142857146,150.1875,191.345,179.0,176.75000000000003,172.0,139.25,161.75,158.8096,138.375,159.16666666666666,160.53595,135.86,155.87,176.6,173.20000000000002,138.6875,220.375,155.54936666666669,157.693575,121.77020000000002,157.33661785714284,144.4975,163.6875,542.3226088181871,528.9418052686341,99.16467660458756,1170.373721458944,1458.1776987204614,403.7109726914391,354.9556097488698,1457.0191216531289,1383.3628710677876,1672.7318786515177,155.19065461758873,150.6742652518176,20946.86628519731,684.7168357406092,1668.5957739011537,186.91682430496311,138.11966709965165,978.0725157535703,1987.3393814496446,429.95466605300425,539.9302795713861,1874.4944995132923,73.06528501210994,565.9604633946122,1856.56648324768,195.41798173301981,4621.392509096658,225.2317097219485,800.7851515732978,1350.0000000000002,1021.0446697631603,267.18455888204886,666.7127574679881,1256.9857682012985,210.48949112470098,1866.04774535809,429.79100055871726,414.16031025901253,383.99162113264754,405.1415969653543,-6449.1922621702615,334.80943018594826,1046.2820811784438,310.2913129593091,506.8590217663319,260.0,2178.2237367026864,339.1710449503795,1229.782221002218,261.2906318817348,1057.5170027172337,220.97208498023633,311.10600812698556,850.4478324450432,2277.2547979176475,708.0291970802921,586.1723446893789,511.49642303167366,429.19708029197045,3383.4199222408565,340.82185039370074,187.0005691519636,1840.4595881876567,373.3948956500881,660.1217129586553,3646.398937496785,431.8791370020709,393.0791111043766,605.9291472233228,612.1896655226462,462.65550746631084,572.4304378585232,1684.660939892389,360.92128824468546,759.1447426736398
130.57756459866906,135.4944,143.1639,181.75000000000006,172.5,145.7775,147.40250000000003,152.965,137.83333333333334,146.5625,140.59135,153.67465,148.6589270831842,144.49670000000003,153.8125,181.365,170.5,170.75000000000003,168.5,134.0,149.0,157.312175,138.20000000000002,153.625,155.71768750000004,129.5475,157.1,172.35,167.9125,134.25625,214.0,155.0608375,150.31609166666667,121.73005,155.1914875,137.26125000000002,152.75,912.820194039177,845.5566543112458,468.65600483419917,2022.5455172161978,1157.759874785492,4797.493112787078,481.7518979503078,845.3799223580041,61000.0,3864.159944778996,157.2937801721122,153.82623895002592,5935.5295257515045,164.1614405357565,1974.3345859626784,201.00076025160016,132.74920646401898,1600.062547005462,1692.899857693078,604.8105512748575,1237.3406090921587,1658.0940700378262,246.22757859166154,396.3620437956205,2426.0011282588544,386.25546950828203,4306.408775143553,4675.833333333334,1020.8107623093398,609.2193684910884,5431.085348358538,452.5651785955015,773.6634304482247,1033.3399107906612,206.69895627259703,1242.8571428571427,376.9908409555116,347.19999999999993,571.4804613521799,367.64277288182643,1352.8475653200571,410.74390968968464,1505.319389932387,292.21316919426295,356.338675081782,931.25,1919.748310261469,709.8258048591276,1717.3771323136275,226.61407738509902,832.9600791875804,198.92808912896717,427.73339679018596,514.9075201401348,1276.0395044487066,516.3027688817036,2123.4533084432255,363.53126683913536,5605.468892704491,3105.6263529822536,329.15928462698685,455.67973916028217,1768.7060838115276,580.6469129009449,1235.78485298813,2286.7078140690664,486.954786719101,530.3113829132477,609.7537095038192,728.2240443281275,481.7065338709288,457.91629798003584,450.62019465863057,710.4168329854111,873.7178507751485
130.27952956243476,135.49440000000004,131.404,171.30000000000004,169.6,142.654,146.63,145.704,137.1,141.8,140.65444,153.274275,119.7362,141.76766666666668,148.73250000000002,166.416,166.8,164.60000000000002,168.8,126.4,137.8325,149.52788,131.21428571428575,147.66666666666666,156.37682000000004,118.25399999999999,150.48600000000002,163.53,160.84,128.519,202.85,148.05527,149.24251,123.15705500000001,151.82883,133.885,152.77499999999998,824.817518248175,1229.676550560654,478.62356621480717,5481.836057586093,2642.0407928408276,389.90896873607437,2114.3634724762264,2993.1112464060116,1273.6236236236205,4051.4339238016973,157.23234350786382,100.7857907114199,21811.497612950534,859.040467802779,2250.751812874106,163.33784321060398,318.12323997684365,2055.6467673193315,1474.9994849460586,792.8060163793574,1407.8049828989401,1066.3731254612094,237.40124980790696,988.8622770650398,2431.034482758621,898.2202972319689,1944.9756009806026,4547.583290973546,1204.754758169043,491.6496009034126,1879.5521010738903,547.0645347560354,261.9862068965517,1752.1197026204443,190.67408833127396,3351.921274601687,333.70845015927296,402.2825966882871,616.0450108740182,295.53264604810994,429.0763911594571,375.80010060656656,1617.8625853937772,411.9278843577847,785.4468103678552,524.929292929293,1793.1070717917248,796.793008246028,1973.0345429695626,243.7957032182214,762.87430169561,762.1387430819507,443.9424666120382,720.475715235116,2480.3849369068107,707.8651685393259,2242.3779021372525,378.8483426815378,527.1454124485946,3760.3776159367803,317.30689369297977,182.45669428190723,1389.801832472401,370.0295393846676,924.1375907001801,4029.924244172651,500.67606658409534,531.8439426803886,602.0538800147572,668.793967415078,482.0190877581669,524.2050626656103,815.714660464763,1165.1871154495516,776.4980375673308
129.4394549623099,135.49440000000004,125.2684,170.0,174.0,145.0125,150.72666666666666,147.2,138.75,141.125,145.58965,138.597625,118.41639999999998,141.53900000000002,157.765,157.48000000000002,166.25,162.75000000000003,170.5,126.0,137.0,144.8001,130.8,147.0,153.19010000000003,112.7425,147.815,163.25,162.36,128.47375,205.0,153.158725,149.6832791666667,124.2273166666667,149.67738125,136.3725,154.6875,133.33333333333337,4015.850359346605,143.79562043795622,5618.524549993765,6252.965054713683,326.91765343819975,1207.7785127301036,425.23796349444603,6446.833333333337,3634.5051732363313,177.61490967234187,135.86890288592764,1987.0453623763651,1533.2262523283844,2414.106723031323,161.08424835563935,155.38529643558246,2722.7033494713082,1345.9499494161282,1112.009404163853,1331.0722055898755,737.9501353220805,931.8905281138555,1013.1287033630294,8747.45207490661,467.10215932502314,1942.3491018925288,1521.3270142180095,1301.8016850882607,670.6481578305276,1927.1305393611797,476.50984806661523,245.95222003467427,1167.7162950611041,212.80443448621608,2685.899517149517,307.85317360274763,2047.6470565164088,493.7476551240695,359.20440395831963,1036.193631403372,465.01134873260406,1117.1115988855092,425.66584573839083,500.2204688918067,1100.0000000000002,1780.696833200077,316.46555079797594,1560.0448351006155,213.82813118111252,1011.8430687841258,1030.8777312065042,419.66755447366165,768.5283166817817,3706.065156008105,828.040367066327,1997.50793879672,607.8740157480314,697.1132877583048,3396.365234980545,313.2033986626345,295.0079872204473,1047.0886719629934,251.7678894503712,388.6890813575936,4940.066955424375,468.99821272696573,377.0325259029624,592.3863162639185,677.4815799102458,1315.6906229328397,482.8360623280605,1280.0720071486946,647.8735768738733,737.8231483650862
127.84114403069738,135.4944,132.9379,171.5,181.75,140.15666666666667,159.06750000000002,150.005,141.125,136.0,147.699475,137.3656,136.09183333333334,145.50969999999998,157.375,158.43,174.0,169.5,180.5,126.0,136.8325,144.512,132.5,146.33333333333337,150.76156250000003,113.495,141.6875,161.625,159.8175,128.17625,205.25,146.87585,145.60943333333336,123.65778750000001,145.02057142857143,139.31875,156.125,336.39981535046536,418.24968117651713,309.5172715569451,1320.1701407058263,513.7288756777499,388.0452178340773,449.0080333607002,726.3431904184891,19431.497985906135,3766.8693855150077,209.3603790542148,821.9212228226621,11966.17734010331,182.21347071412424,2380.6585848302143,212.74640089087126,339.63926199905694,637.1986648858282,1318.062937310829,1034.8600527759254,1104.5075745447573,857.0759727323575,122.8301748960047,3859.4498077074018,165.16167036959894,579.0533080076506,1755.094363295658,1294.0395877950484,1313.4629101995251,779.7499365712082,1288.682061519253,454.22720795591687,240.21234240212343,1135.0832177185596,226.80156948113012,9001.031728691765,310.56215973846975,2138.7510411900657,565.2787456615503,227.38693467336685,279.5230289600521,219.32092147002064,1073.7016456465135,315.23072693628154,480.88051124216463,1205.8635658914732,1864.9144063931485,355.1397843354445,440.70959071536004,229.78018149319445,936.4713950257144,303.00073752694004,492.3777737236174,661.1404039333984,2333.033869676108,707.8651685393259,562.4582498329993,463.87779824225277,211.29305043050422,1723.2963277585495,323.2762806479663,348.7188512763488,1138.252575279904,405.73182482751446,861.6186351908409,2190.4730084530534,505.4482042578428,503.035415298138,638.4326379169514,586.234830990879,467.6235933925592,916.9019088082384,408.6797395986566,444.3380614956606,754.934823591698
125.2684,143.1639,139.07350000000002,162.5,197.75,138.61,176.39666666666665,156.76500000000001,141.8,137.6,149.36826000000002,137.12226,123.93433333333334,150.3397,168.432,165.13600000000002,174.6,170.60000000000002,192.4,126.0,136.33,146.79662000000002,131.91666666666666,145.40000000000003,159.30953000000002,114.04400000000001,138.432,157.572,159.456,126.70500000000001,204.25,148.571,147.11379333333332,120.75389333333334,148.13408,138.06599999999997,157.3,1048.3870967741932,374.57013574660635,143.94912440086463,2932.5548373309985,1772.4402726679864,166.4419703769072,409.08246792573436,447.10544467689533,17461.53846153846,1307.4018085176695,167.6622636315001,179.34322104848974,2651.1735913065786,231.27399022465653,2066.666666666667,165.5241023282449,199.02949904811675,666.322710651307,1403.6501348377037,472.54983072683603,907.8627227901999,699.8591532672276,554.4229567109974,1086.1318586020564,170.4135751263858,223.14933990699447,1149.8024495860755,2561.56501726122,1254.3315059345393,500.8183999791325,1618.3925293950876,439.51144895905765,287.1046228710462,1252.441265645112,233.76228657641835,5023.160762942779,308.1547981144686,273.36635384080625,742.9304966809997,370.0,415.07311783281745,215.96027638832857,1571.4896980365681,1407.8454939119076,665.6414421990766,2001.0,2028.1566032775638,1057.5496119772963,795.6957304669214,246.18715394634063,1134.8222055125343,907.26875,599.2088519155246,776.6250498421978,6609.11487236404,353.33390863291385,1426.398579520109,349.28174867923303,-37.1808216270889,197.99999999999983,325.08344205716946,500.0,1263.8354751226964,329.404448878917,660.2831482337583,1534.6334666379646,554.9320222661248,604.3903664842264,12197.333686533664,839.0153350092272,420.5620827960955,418.3000335080919,376.7827815140921,965.7851643293764,828.4592056385703
120.794525,154.02902500000005,132.298775,154.25000000000003,188.75,135.0,166.51666666666665,157.07666666666668,140.5,137.875,155.963975,132.964025,126.537025,148.51493333333335,169.1325,155.51999999999998,175.0,166.5,183.75,126.0,137.33499999999998,146.295375,117.5,140.75000000000003,164.97312499999998,113.795,137.93,149.5,152.85750000000002,126.865,179.375,136.2254125,146.74966666666668,109.92297500000001,136.694575,137.76125000000002,157.6875,1459.5954870071957,456.22334842053095,254.61955587862536,3876.849775484065,898.7115438356841,418.981789815658,568.2847672590182,1167.4905739549433,11057.97302501006,1232.4570028725195,167.71856455340853,169.29882430627393,52022.39381391747,486.0110386651627,1451.4024890764804,171.72827898325545,215.39414087827885,733.6374605825954,1615.0232282042944,418.3299734595835,592.2412567044356,902.5571935023986,192.1752983380361,1757.777143972798,190.5549076773566,189.80549401828603,1079.9388864059447,1685.4961832061065,1139.0005447250053,751.7392741946369,1393.7947763065156,253.425725176977,255.0919477583318,945.2351028488472,1460.74358974359,5021.739130434784,303.9137257435174,4000.0000000000005,377.94633002672884,461.1398511471868,352.8658111807623,379.46681121924667,2087.17171816385,321.44597487199144,527.1674194655279,363.6160408175999,2251.3652457847043,335.4540032378085,1348.6260366699398,185.0965161248215,756.430066472831,282.12499999999994,293.0946158531944,830.8604453549578,4727.77538999806,184.55821635012387,9500.825617745173,374.21333808379364,211.2930504305043,141.14741415379385,312.94041204452765,466.30840029731326,826.0750802524916,276.1421201657294,630.4510605607995,1899.402166888111,477.82035244158,901.050052540144,519.1089482492512,691.6388723973048,612.030044097676,667.5349456202506,327.0304721312407,478.6948653590581,741.2572730029442
115.0424,146.35952500000005,130.76487500000002,152.50000000000003,186.0,135.9475,168.78000000000003,165.1975,141.83333333333334,142.0,148.25666666666666,121.885175,125.63159999999998,149.1203666666667,169.9975,153.785,175.0,160.00000000000003,185.0,125.5,139.67,136.24115,116.83333333333334,133.60000000000002,161.95453750000004,116.14,125.58000000000001,138.8,146.7,129.16750000000002,176.75,141.42055000000002,141.13253333333333,109.2742125,136.50982321428575,128.42875,163.75,1511.4224294290175,1560.9647628373584,136.88363626585283,930.2539598782829,1022.5884482476735,382.37610036270974,2125.2243286644175,627.4735464632201,4751.478316756656,2139.938293509816,119.70624203393945,223.64689783863884,45124.8466505363,179.88143431543037,766.1865811551119,161.41735283420087,146.4302235929067,908.0708380028489,1964.4939036181436,2878.4574634068085,685.0279637286005,945.4387799775225,784.7352973778254,424.0202004308761,1421.5686274509799,261.9654641713126,967.6077672315546,491.5913288616698,982.0630990026245,746.1895509499138,890.1745496688121,453.98523885186796,283.4300426116531,561.2802108466506,197.0109238486886,4686.5356577453695,330.1288797181203,960.9037328189894,331.7739035311688,435.26421039997996,489.535201340946,349.72474231332836,1726.4202909693415,297.99446560565866,455.5851752553726,568.679537125726,2509.6621959449926,832.8079710144928,712.7065997047315,243.27259941734414,915.7252727040536,2483.9594306996537,395.30322483926943,910.8081271985791,2600.8165198560478,460.349550692149,1098.459383753502,373.8915545638091,281.00506498057155,1110.8675751617184,325.59692922540137,340.20603510295155,964.8391940972228,273.59900471657255,938.3419331308856,1441.3855125503617,479.2259873916082,832.4604421154256,444.52200010596295,1366.336968456821,518.7532461700561,492.8082573686239,453.3890943295124,599.6290460861309,853.3101854662509
117.5989,139.58480000000003,132.52886,152.50000000000003,169.4,129.08800000000002,165.1948892774174,158.08800000000002,140.8,137.4,150.8103,125.7171,131.77383333333336,140.34032857142859,162.548,151.778,166.4,158.80000000000004,178.0,123.0,143.202,140.55552,119.92857142857143,133.5,153.13408,105.29,130.98200000000003,139.6,145.8,132.64499999999998,176.15,139.86089000000004,141.69406333333336,114.52878000000001,136.6956866666667,127.661,158.4,1333.0396509134205,280.244288311331,255.7591829734142,1065.8049551970817,1064.3758399449582,347.99305994130304,1309.6044327600646,723.2342905864814,1029.2055001369347,4364.202496244134,235.37203189929932,634.4075556673495,9593.995323061907,258.2926054695315,305.35172413793106,183.46957001541767,259.5785440613027,1554.048061029519,2464.373847286793,391.9557295565806,946.9635828336743,1064.1759982442973,4246.736419221686,1029.1388103913266,23077.23076923077,645.5490340222999,1128.973427784086,12194.705635340555,798.1122411990998,656.8903293685788,1476.1045129061713,403.72743576441167,290.99808346844867,456.46308614184244,208.40641377281537,3444.444444444445,323.7939266888641,685.4056470501883,529.7383800676428,371.88649428268906,498.9223863891934,330.35145633520665,944.8370810718909,9018.477697811864,550.2660536982885,623.1990335943435,2776.71432581361,568.7249010949364,508.41623277999076,275.7413709236112,880.3086976664945,158.72668361827598,747.71722608868,663.4050397087793,1277.5117534087594,567.0817369093231,1287.9304062670792,1115.0738742305844,421.53284671532845,2224.6539485887843,327.1816915742675,299.29046734500804,1988.3200486968212,506.8463697690451,538.4609797547149,2244.156676577826,453.80232674907245,572.5667169219313,525.9677800025192,1504.5984429963457,496.84750169481526,352.8327754903082,1088.868639055539,739.8503500492438,1015.1197043400407
117.59890000000001,132.68225,123.99015,153.25,169.25,132.6825,158.78999999999996,161.245,145.125,140.125,131.512125,132.5106,133.60850000000002,148.1374625,141.715,155.3875,168.75,159.75000000000003,176.25,122.0,145.0,138.81877500000002,121.375,133.0,127.05780000000003,105.4625,127.5975,140.6,145.05,129.875,184.875,145.07760000000002,144.26813333333337,116.23355000000001,139.15965,128.76875,161.4375,1053.618878334168,359.0433516705376,892.4972735983902,3717.2359253432146,819.414727972526,185.0449747363437,580.2661184965532,1427.8216846842106,194.54545454545456,2124.087271509083,256.43956665746856,254.79929481739742,4029.211139440274,433.94791259879617,263.76411895563194,312.4114408692849,361.9236810052269,1293.1724544234926,3126.9747454177855,3681.5209605771142,657.9923550501558,1136.9761813071466,201.90474909002626,1650.0780656102531,169.6099943499222,495.8189755367284,51814.233131390116,4202.806413457133,601.7410437461326,570.5330351564617,889.6811167158089,409.5249377256048,248.15825375170533,448.5231104288534,236.592276065387,3027.42924427037,319.07861096465615,434.26008341954497,405.8593496347401,350.52011931962426,832.890988482687,363.1074875000401,980.653477876416,312.5626651876462,467.40577206688175,480.4166666666667,3026.188507445734,890.5430553205887,606.8649163414291,254.6063974744599,45471.813520225405,230.79284758739465,617.1724988753529,721.5357764114103,1284.4360311140513,384.92136213363733,1790.8141445534256,343.02117414929614,211.2930504305043,2600.0000000000005,281.8042426549948,250.70814997964098,1101.340024809056,769.8731972252305,962.2317689585958,2225.0573669792225,476.6428321677123,486.12337424674433,678.6765456649892,652.2043988680653,826.8798776238582,569.2499720640591,353.0262489951758,513.2827974222406,931.5259473908305
120.6667,135.4944,132.9379,158.25,174.0,134.07666666666668,159.57666666666668,166.4875,149.33333333333334,145.5,126.798075,126.800625,132.03565,146.9982375,134.4075,159.44,174.25,164.25000000000006,178.0,123.5,150.3325,138.7252,122.2,143.16666666666669,127.66440000000003,112.255,128.365,145.1,151.45,131.90125,199.125,140.30571250000003,143.60864166666667,117.8372375,141.49891250000002,136.1825,165.4375,802.3318385650223,1648.1967260728538,139.57789452102813,826.2844166521159,780.7547051869642,316.087033075764,347.3663735470683,783.0166472744465,1388.5679713804716,1328.9714179696966,156.7431520721408,196.4380570427284,1825.5327883844002,171.9516241353636,438.423645320197,235.67299728454253,391.3760161365525,911.8111097993677,3777.560977200706,1092.8916358065937,749.2680164359003,2086.694165062791,332.9734469907019,571.1242569511026,183.32078309939203,186.91432412510989,1484.090062186504,6272.297297297296,407.54257907542575,129.0863204385031,663.2400983514872,334.83328725217314,257.6004148219058,462.5994846918692,205.44675978211623,1962.9120352297393,320.71078701985425,257.9242724912531,347.2180778306914,405.41329739442943,301.5227337616669,272.5530134344009,1824.255091581532,1832.6451612250344,336.47654011895855,236.37888406281323,3231.7516128965503,680.9947264030516,1497.599486301303,221.5324799839288,1019.8953010810693,687.4334165003327,457.1804878535714,727.3398094493505,726.6599393993488,182.4195050457916,1078.6281862703222,340.47695989070706,217.96011392314142,1943.2810399308394,334.35672605139393,182.96859352115865,1287.4409284003127,827.1003876203072,736.1965451442317,1935.0437739803197,577.1783724755672,494.8431578453311,575.6071630444383,535.6177296235628,596.2872593782752,373.17684689658506,487.4898297135363,799.2991551571513,844.2834455775276
126.8023,147.7656,147.2543,163.5,174.33333333333334,139.435,162.68500000000003,167.81,150.4375,149.2,131.11094,134.29458,127.5389,150.89443,130.956,159.028,178.4,168.8,178.4,127.8,154.33,139.25704000000002,125.50000000000001,146.75,134.91536000000002,121.684,126.194,146.98,156.0,135.663,198.08333333333334,137.87724000000003,146.2317733333333,112.6677975,143.93257499999999,141.26799999999997,166.64999999999998,674.9937432960827,405.77144255507096,281.7978638569292,1165.537648902167,1295.838334300491,180.66399641279918,619.1318973589582,908.688960740703,1807.017543859649,783.164663745771,122.18294547545906,216.45376520632735,1030.333262801841,168.2774467932187,579.6540291790664,159.8219101047357,363.369997663368,953.6487492869916,3493.2076937533143,429.5788867544154,1151.8484146412816,660.1929855186343,174.42828124340542,1213.0213217209257,164.9587021099885,202.48209541400257,1645.1709153302922,14560.714285714286,403.8929440389294,748.2056108873634,1047.222583028962,455.445601128359,272.45712400361134,500.97348974121604,183.64139728035175,144.909304214421,307.6931081965729,817.6977793571883,463.6242327943987,407.56275673208586,1211.3898034279637,486.450901149288,2177.7449224441857,1517.3866315966864,368.0434452697291,392.87644209219167,3367.0705142212364,904.5130506404614,1197.5235274687723,179.21389545273138,803.9992960443999,422.701297411554,313.8481833495809,569.7856342910388,12158.688700033308,366.70986541161733,1920.5348978969832,416.2476943798205,427.52152521525215,2316.399758798627,302.99881339306955,360.1532875744937,952.2337700334774,546.6980037144773,216.13381349946155,3373.213578194754,503.9391352504298,418.5967809882999,743.3795903131158,769.0892899872529,435.1144709502511,516.8641655641843,803.8416594375919,574.3437190027711,979.0396400032561
127.82489999999999,150.8334,151.47252500000002,169.50000000000003,174.5,147.24666666666667,167.58,174.99666666666667,151.5,148.6875,135.24716666666666,137.0016,133.4615,151.02754,148.43,164.7825,182.25,175.00000000000003,179.0,131.0,154.3725,140.3217,132.5,147.25,141.9538,132.58499999999998,128.89,145.54999999999998,154.15,136.8,200.5,143.2710375,151.1913166666667,125.44091250000001,141.17717387446038,142.8725,171.21875,633.9937434827946,480.0574904220282,179.41209754993497,1074.4231106352959,1164.8584218834903,184.8662178282978,1292.3611370948697,488.21702905961644,875.7303275920297,6666.821029307895,124.8176852897202,131.0085309736376,8001.463895803513,1112.108358952301,648.9407026402199,162.3018021847621,301.8421169350002,1103.196119036358,2504.0615026803275,441.5268594518314,742.9652405889962,428.64317613822095,144.2702500933185,1117.5566666312436,1421.5686274509806,259.2451413285735,2604.8057970858267,687.4409448818901,1167.022022942217,130.56489576328178,1006.095057305976,269.39024606698325,358.1031171517211,386.11833853799345,214.6026557711951,2072.1879405704367,309.37173886462364,253.18332096758445,393.0520537153342,362.65105740181264,1774.899844234151,399.6141827592635,1210.210086733362,295.0809502573105,356.261857463428,557.0168741355463,3405.8120834749748,740.1534829142945,1176.1042753148226,194.46077333408252,880.5549753232585,205.681592039801,784.3990516173576,868.7525670865894,733.2878785925943,166.1472823255311,2729.5795009019616,363.14079797148815,3854.003376653715,4020.3261640274172,308.205959549174,372.1597835254835,1352.2110848313218,306.0300390123037,542.9575161604124,2306.6798319098207,483.50947765896893,472.4573355855507,629.8399806419665,814.5839363694975,420.2507715149111,484.2030853230912,1111.8040017027618,771.380878445852,934.5307467896359
129.10315,154.66815000000003,154.15685000000002,170.50000000000003,176.25,147.42000000000002,169.1875,174.48250000000002,152.75,149.0,135.300925,148.37937499999998,133.34199999999998,148.77972857142862,154.77,167.2275,183.0,175.00000000000003,179.0,132.0,154.33,143.396025,133.75,148.12500000000003,146.19885,130.6575,133.6,147.98000000000002,157.15,137.01625,199.875,154.22831250000002,156.3798375,130.1012125,142.22245,149.14499999999998,171.625,577.4955291970803,725.5635620559217,138.84535732473265,3233.88131691806,1325.982947645854,187.24012232753614,2061.8342415615393,1145.0173459362027,771.4177609321034,6791.082299757442,131.14903182079462,151.8973739915146,13321.710758377427,669.7764755465851,660.559524351773,164.3558526787533,278.0779677543723,2382.635701329264,3927.5045295755835,404.28593447880394,643.5064040765735,719.7698620089809,6579.711705628205,402.5924644396208,1254.3184470396945,588.3153227369385,1805.23782195029,7414.1159141485905,2217.829483601634,496.20977052764187,4503.404256578742,435.7397367516541,279.7933833476817,628.2489877408148,263.7897496909053,1763.1627607412947,1446.9926864031788,322.53102252921275,387.958286061064,500.2397225977667,1699.4716983622975,372.6358429550188,675.4044319093944,294.0755108292219,513.0915806160004,1180.0650793650793,3321.643192712946,1918.959627492321,1785.1342797194197,190.349524572321,-117.45455946206522,253.84895752730927,756.6480433512614,606.9447949705154,1972.1418403777102,364.83999601844425,731.4629258517035,377.0184090394446,211.29305043050437,2123.616068625841,277.20620672971364,344.92318268947633,2261.4157862076545,367.6081667195599,606.6766976512563,2657.7751959462325,468.61873979837435,446.1225945614538,621.3981445734694,651.5719964756495,829.9913120043998,344.6519521000936,1861.0072801820247,532.7088952650214,862.2192872854959
138.0509,155.94640000000004,159.52550000000002,172.6,178.6,148.968,170.368,174.468,158.5,152.0,140.10046,149.53181999999998,132.26731999999998,154.73188888888888,159.51399999999998,162.848,181.8,173.00000000000003,180.6,132.0,154.33,148.49192,136.625,149.92857142857142,152.65528,135.154,136.922,147.048,157.4,137.32999999999998,198.5,155.09726000000003,161.12418666666667,129.9576,150.12579,153.699,173.45,423.70851529240207,3572.049117842124,192.58904222191774,6610.520727266194,984.2789234210945,182.34808385465402,2490.333498365771,1365.093142164223,1108.3333333333335,3470.2196281610586,131.43343629596484,145.7021119057622,10110.33998734601,1021.192658259729,628.7863529618398,219.6240165803705,187.5439624335961,6271.41079173859,4093.588795684501,591.8691242017244,671.1750396576472,656.0741154470068,4608.03306949382,326.44997828290144,4138.032308535332,441.86952989075877,1486.3177666683391,1093.9664182484855,2769.9366836061517,555.8124346432243,2496.2621466646756,1514.5304643632164,247.07300140588205,442.79793550610054,661.828012494564,2008.695652173913,346.0817600155427,845.589065097254,587.1825175898443,469.5063238439783,1464.443880898767,335.72013005647995,1134.1823597209163,1477.1087888223033,558.1887924842268,698.0286738351256,3102.506264349875,443.75268355517403,2200.8789515992207,234.55014187074121,891.3058970213368,494.0122092810151,620.1633544758147,700.3847531857836,4461.663447375572,332.8962526727125,1236.6988637706227,433.73295890479056,331.272524149722,2933.8101189391323,292.33167258737075,362.7187099355468,1092.0483528963284,494.7438948528898,957.3681587029399,3484.464413940312,457.62211872444584,406.43526599649573,650.4610678520819,812.4916963476815,768.4923943517858,359.90021726989676,412.76541819410204,1168.3170875277794,623.0124325777273
138.0509,155.94640000000004,150.8334,174.00000000000003,178.5,142.0125,168.8875,165.1375,162.125,154.125,141.124475,147.506775,132.1817,147.57153333333335,158.695,161.815,177.5,168.50000000000003,181.5,131.0,153.44666666666666,153.64855,133.91666666666666,148.58333333333334,157.35895,130.4,140.2375,147.29,156.39999999999998,137.0,196.25,162.47460000000004,164.94598750000003,136.25378750000002,151.2634333333333,148.93125,169.8125,611.1111111111113,2345.886843718242,289.5024624771815,5787.3946592422435,7587.842586830487,163.77411020376974,2114.032026150435,673.7566263056185,940.2485911334315,3227.7446038672238,191.01562402295295,149.05808663170257,11056.982648153056,1071.1870240909404,567.8970471185362,164.59169413813802,179.70099359456879,1673.5771658103695,3969.075826751873,319.42532512857827,800.2227226880289,691.5988133938696,164.49986991193475,1340.2282188165022,6664.516045263559,789.7235714276612,2043.6347491525114,3326.7767915239465,2036.9649805447473,137.00326880747696,1362.9775151336644,256.23815494944307,227.14404492839134,517.9139134376545,235.0337480175486,2646.0664200008123,320.58430889392673,253.56118051821215,334.2595350452617,480.7445796977647,1176.3885560417307,365.1907138083855,866.4287136084595,350.0321310076963,357.88580542372813,666.4365476190477,2793.445922238663,640.9620991253644,1923.8817069897623,242.20288213461848,1025.946376282597,802.8323412698414,519.1204303132921,594.9509812294989,1262.4739832339374,216.33736326252182,9839.236151252926,397.1273138920169,426.8871255087023,3965.704704918711,300.9616205500811,361.3430180449758,973.8618788945024,260.6552241512918,1242.48073434635,5465.5323998587455,474.63484995561976,466.92820718226096,575.0273282340888,843.832773163184,469.56119194513536,442.66891450526697,2588.591815666085,700.6207425412292,581.557359767628
